snapped_at,price,market_cap,total_volume
2021-09-21 00:00:00 UTC,2977.3226793404747,348966852277.93604,28477674119.56528
2021-09-22 00:00:00 UTC,2744.1109995297,322261202754.7664,32062935710.168865
2021-09-23 00:00:00 UTC,3074.119761245824,359840797180.9415,27084409011.05875
2021-09-24 00:00:00 UTC,3159.269865581771,371681653192.37537,19536554032.084408
2021-09-25 00:00:00 UTC,2930.7427060738946,349627373001.0197,28504692815.75815
2021-09-26 00:00:00 UTC,2946.9708461401983,347010586155.9232,22533679023.57236
2021-09-27 00:00:00 UTC,3063.31634471348,359680654321.7558,24916718280.69273
2021-09-28 00:00:00 UTC,2939.742282853775,346015184170.8788,20890327693.72457
2021-09-29 00:00:00 UTC,2798.9844172601042,330646942649.06793,18975426962.499523
2021-09-30 00:00:00 UTC,2855.6117305265157,335476370747.3378,17522543131.581055
2021-10-01 00:00:00 UTC,3013.4932320320772,355017980604.5097,19400423828.622337
2021-10-02 00:00:00 UTC,3305.107041443724,388950236002.1381,24368105704.246353
2021-10-03 00:00:00 UTC,3393.9242492696653,399455864987.66345,21335051735.331825
2021-10-04 00:00:00 UTC,3426.387080851377,403971441903.55585,18130363405.685154
2021-10-05 00:00:00 UTC,3390.310407759615,400955543856.1877,19898468513.475533
2021-10-06 00:00:00 UTC,3520.3422566393974,415494260964.53455,19024921944.49268
2021-10-07 00:00:00 UTC,3592.1761295000256,423560000564.3804,24709364134.235626
2021-10-08 00:00:00 UTC,3594.918357967647,423610266229.8694,21186801824.571068
2021-10-09 00:00:00 UTC,3558.549577083409,419918377734.5956,18144469093.779636
2021-10-10 00:00:00 UTC,3588.0809215501645,421836191767.0316,13815631715.44782
2021-10-11 00:00:00 UTC,3431.0193069150096,404765054558.19244,18106607784.26291
2021-10-12 00:00:00 UTC,3537.840087124068,415159189478.8265,20424407322.58066
2021-10-13 00:00:00 UTC,3498.1052921206597,412579624206.76843,20207646949.24054
2021-10-14 00:00:00 UTC,3605.6503342981764,425077639326.6074,18300885349.637314
2021-10-15 00:00:00 UTC,3794.516888224821,447060207235.15424,21679175672.91577
2021-10-16 00:00:00 UTC,3885.641764529699,457796523350.2234,23144188055.382
2021-10-17 00:00:00 UTC,3854.498461449342,453064999520.12646,18154520779.65643
2021-10-18 00:00:00 UTC,3854.223686940845,453191180361.09015,17263171427.44574
2021-10-19 00:00:00 UTC,3752.61872738495,443346920004.58325,18931081929.44796
2021-10-20 00:00:00 UTC,3884.5872952429017,457653555321.406,17449609317.97657
2021-10-21 00:00:00 UTC,4170.107932886265,491589810670.4509,21926381355.419468
2021-10-22 00:00:00 UTC,4074.8601575202883,481528471021.37964,50122173541.0596
2021-10-23 00:00:00 UTC,3990.711976433473,471642481174.71185,21674013294.746418
2021-10-24 00:00:00 UTC,4179.44229816945,493125402509.4343,16499701301.345774
2021-10-25 00:00:00 UTC,4094.9389934187225,482164548780.28937,16494229912.456104
2021-10-26 00:00:00 UTC,4230.208371594039,499491060520.2567,17031857290.344103
2021-10-27 00:00:00 UTC,4152.570288731245,489450382752.54156,18925943956.175625
2021-10-28 00:00:00 UTC,3944.090861781322,466683206492.3765,28770879596.15931
2021-10-29 00:00:00 UTC,4288.09721878663,505970778337.4693,29989860066.02069
2021-10-30 00:00:00 UTC,4422.940535593754,521746545883.6817,25462638679.97447
2021-10-31 00:00:00 UTC,4324.6099257118785,511066583044.32874,15937401968.575453
2021-11-01 00:00:00 UTC,4292.04047236198,507889381626.9908,18516249996.186913
2021-11-02 00:00:00 UTC,4330.553151595248,511441678721.3504,19235929520.306248
2021-11-03 00:00:00 UTC,4596.59309058429,539884557845.201,22135519614.732147
2021-11-04 00:00:00 UTC,4607.699273078144,543311992233.9774,22744538221.14315
2021-11-05 00:00:00 UTC,4550.014435142697,534623910067.6353,19583405367.2671
2021-11-06 00:00:00 UTC,4494.80276090967,531116824617.7209,16182205113.440348
2021-11-07 00:00:00 UTC,4527.104154150622,534139628777.6332,17697965751.156593
2021-11-08 00:00:00 UTC,4626.6292884486975,546469946549.37506,14665949273.051767
2021-11-09 00:00:00 UTC,4815.004634322234,571665766496.0859,21226347241.356174
2021-11-10 00:00:00 UTC,4742.08091060724,560964266378.8303,20669583046.287785
2021-11-11 00:00:00 UTC,4641.528764849704,548699344220.5352,25152889711.576366
2021-11-12 00:00:00 UTC,4732.9244503493555,560226056358.6504,19048319256.420074
2021-11-13 00:00:00 UTC,4685.10635551733,552938385233.9376,20883749031.792934
2021-11-14 00:00:00 UTC,4666.498498194288,551228905630.0963,13954188613.807226
2021-11-15 00:00:00 UTC,4652.947394238871,546963335748.59625,13927559432.546179
2021-11-16 00:00:00 UTC,4583.211418759011,541673876615.1028,17939105212.670113
2021-11-17 00:00:00 UTC,4243.352906802173,501391963927.7868,30162258590.6919
2021-11-18 00:00:00 UTC,4302.804958962834,507387229348.5558,23532734478.929985
2021-11-19 00:00:00 UTC,3993.846595161859,472465696561.25507,23825764061.571724
2021-11-20 00:00:00 UTC,4317.603195646166,509116804761.8423,21398451638.777546
2021-11-21 00:00:00 UTC,4436.192766930451,524536655944.9339,16407598047.996004
2021-11-22 00:00:00 UTC,4319.361566856902,514388218179.73724,15090104727.278082
2021-11-23 00:00:00 UTC,4101.062876490145,485391988431.9048,21563803786.49851
2021-11-24 00:00:00 UTC,4355.420957796475,515843824526.39667,23393688031.318764
2021-11-25 00:00:00 UTC,4269.437219728043,505609296276.3257,19881953842.36485
2021-11-26 00:00:00 UTC,4515.843300142739,535082405000.054,20241529505.687588
2021-11-27 00:00:00 UTC,4048.3128440761725,479414339295.46326,29276733766.839596
2021-11-28 00:00:00 UTC,4084.0884856959556,483997326749.38934,16500509901.66011
2021-11-29 00:00:00 UTC,4290.091862536401,508385171334.4435,17408610005.868984
2021-11-30 00:00:00 UTC,4444.528279821561,527331112023.3339,20150915710.995937
2021-12-01 00:00:00 UTC,4637.121616831405,549758919636.0618,31531135168.773865
2021-12-02 00:00:00 UTC,4589.610617539151,544051345075.8544,27957934803.559887
2021-12-03 00:00:00 UTC,4519.441028028784,537814995667.8384,22586539837.216267
2021-12-04 00:00:00 UTC,4240.155516808957,502863051143.01685,27620915094.003757
2021-12-05 00:00:00 UTC,4101.656791810778,485429065737.4593,40547950440.47308
2021-12-06 00:00:00 UTC,4198.572874562462,497049834886.77576,25848780907.958004
2021-12-07 00:00:00 UTC,4347.615630598069,515778007028.56696,30676805365.753136
2021-12-08 00:00:00 UTC,4310.566646424531,511409310852.7245,21808603057.7599
2021-12-09 00:00:00 UTC,4431.540647139759,525850414062.19104,19661953642.45195
2021-12-10 00:00:00 UTC,4153.333310724186,494841071220.93524,22680202938.506203
2021-12-11 00:00:00 UTC,3918.200743402953,467266449092.32294,26799083668.888447
